"","1706784_MW112_HPC5_1_S86_L003","1706785_MW112_HPC5_2_S87_L003","1706786_MW112_HPC5_3_S88_L003","SRR908270_RNAseq_HPC7","SRR908271_RNAseq_HPC7","treatment_mean","control_mean","logFC"
"ENSMUSG00000000168",37.0783952133799,37.4045150349143,37.0020470441681,32.7555972859141,26.9871434495505,29.8713703677323,37.1616524308208,-0.305854117545499
"ENSMUSG00000000171",206.310216118718,215.6121743536,203.279927322769,86.8717830978463,54.8045904100294,70.8381867539378,208.400772598362,-1.5434439241801
"ENSMUSG00000000182",0.0142755963341197,0.0230440349462511,0,0.15015127498946,0.0241015862994314,0.0871264306444455,0.0124398770934569,0.102683495403273
"ENSMUSG00000000183",0,0,0,0,0,0,0,0
"ENSMUSG00000000184",10.2127411744717,9.64754645259632,9.24534671435989,40.4857677868076,27.9489977861957,34.2173827865017,9.7018781138093,1.71842369493594
"ENSMUSG00000000194",14.6360565887825,13.6570131294526,14.7399419646144,6.60696294813838,8.83641284610787,7.72168789712313,14.3443372276165,-0.815027062342654
"ENSMUSG00000000197",0,0.00690668742053313,0,0.0117304018395632,0.00562294622073819,0.0086766740301507,0.00230222914017771,0.00914620319279368
"ENSMUSG00000000202",0.00404732138280993,0.00870696834723449,0,0,0,0,0.00425142991001481,-0.00612051557568089
"ENSMUSG00000000204",1.82096009218022,2.1278655898143,1.96247541670195,2.45189378402528,2.15445088078487,2.30317233240508,1.97043369956549,0.153178651795045
"ENSMUSG00000000214",0,0.0321228975342038,0,0.0494794694748876,0.215614779397995,0.132547124436441,0.0107076325114013,0.164205351914882
"ENSMUSG00000000215",0,0,0,0,0,0,0,0
"ENSMUSG00000000216",0,0,0,0,0,0,0,0
"ENSMUSG00000000223",0.214701452997532,0.219855837521753,0.259200274886185,0.490079310910361,0.515260097608392,0.502669704259377,0.231252521801823,0.287401251706098
"ENSMUSG00000000244",51.514319866931,52.1419504859027,51.7560214637877,82.6239521355511,59.4496636339653,71.0368078847582,51.8040972722071,0.448084375390721
"ENSMUSG00000000247",151.148852917219,135.899642778189,158.028664489894,384.897927110846,289.472024427853,337.184975769349,148.359053395101,1.17902787867418
"ENSMUSG00000000248",4.85933538173698,3.0495353572448,3.90137928441621,0.0499099627108203,0.0567738208828538,0.0533418917968371,3.93675000779933,-2.22858781055124
"ENSMUSG00000000253",10.1096371637834,10.2495209515218,10.5634329057387,15.2350600296398,18.4652028526164,16.8501314411281,10.307530340348,0.658650830703005
"ENSMUSG00000000263",0.0072175347699657,0.00826642838474977,0,0,0,0,0.00516132105157182,-0.00742706200499338
"ENSMUSG00000000266",0.151110851192211,0.10207607797816,0.0954650477967466,0.0501791378649892,0.0469732281090997,0.0485761829870445,0.116217325655706,-0.0901862623980501
"ENSMUSG00000000275",40.6657730316824,41.2207511472821,38.726509910313,15.1907852872005,13.9492966455106,14.5700409663555,40.2043446964258,-1.40402372675813
"ENSMUSG00000000276",5.00618927286194,4.49928849190041,4.42342367648632,1.77347455646121,1.40326869618807,1.58837162632464,4.64296714708289,-1.12440918272194
"ENSMUSG00000000278",23.5010492040531,25.188792256421,22.9304263299285,3.21226865476602,4.35860020053611,3.78543442765107,23.8734225968009,-2.37788323144729
"ENSMUSG00000000282",13.1875260431367,12.6809723541458,12.6132206584492,24.0491670846918,31.1313302765543,27.590248680623,12.8272396852439,1.04800998691342
"ENSMUSG00000000290",47.8318535036865,47.7003210383515,45.5173197454558,47.8293524277327,42.1049477304967,44.9671500791147,47.0164980958313,-0.062926966657767
"ENSMUSG00000000295",42.8780186796588,51.5843547405656,46.197957276596,40.513805064155,40.165125569494,40.3394653168245,46.8867768989401,-0.212107606677654
"ENSMUSG00000000296",0,0,0,0,0,0,0,0
"ENSMUSG00000000301",9.19014589030907,9.94504094324893,10.2259611553415,16.2969862010933,17.324950930273,16.8109685656832,9.78704932963316,0.723465686207822
"ENSMUSG00000000303",0.042016281752788,0.0466442540267605,0.0612068875357924,0.0096330413997845,0,0.00481652069989225,0.0499558077717803,-0.0633965170800116
"ENSMUSG00000000305",0.102344491950716,0.093477335310634,0.0388043189720529,0.178856887698042,0.102344023499548,0.140600455598795,0.0782087154111343,0.0811570377197025
"ENSMUSG00000000308",0.433034897002756,0.490499007800518,0.354147298593227,0.105790582652884,0.351483192162331,0.228636887407607,0.425893734465501,-0.214807864979056
"ENSMUSG00000000317",0.0177682430817749,0.0152887231929536,0.0133845491951745,0.0383740684322547,0.0122832924875625,0.0253286804599086,0.0154805051566343,0.0139239121994859
"ENSMUSG00000000318",2.45053357986803,3.45159043810941,2.73430071572142,0.271218562313197,0.592297907315258,0.431758234814227,2.87880824456629,-1.43782555436278
"ENSMUSG00000000320",0.254353099242677,0.174713086272797,0.214416684365039,0.462786685748625,0.584735349357379,0.523761017553002,0.214494289960171,0.327280945242485
"ENSMUSG00000000325",2.54550766647012,2.47569240765662,2.70607039000165,18.8989383993313,20.9790860780422,19.9390122386868,2.57575682137613,2.54987285650727
"ENSMUSG00000000326",70.148034655052,76.0255122477531,74.2428185613906,50.5131254111436,53.1124718863443,51.8127986487439,73.4721218213986,-0.495812868123789
"ENSMUSG00000000339",23.3098465992639,23.9564361766016,23.2566971850849,40.4311367213991,23.4638184365671,31.9474775789831,23.5076599869834,0.426935277402751
"ENSMUSG00000000340",10.5160150138156,10.0538553227667,9.61751526162524,6.41035293429976,4.68038320304173,5.54536806867074,10.0624618660692,-0.757126254729361
